time,open,high,low,close,tick_volume,spread,real_volume
2023-08-02 09:00:00,1.09842,1.09851,1.09764,1.09806,2107,0,0
2023-08-02 10:00:00,1.09806,1.09807,1.09683,1.09789,2210,0,0
2023-08-02 11:00:00,1.0979,1.098,1.09728,1.09785,2128,0,0
2023-08-02 12:00:00,1.09785,1.09872,1.09576,1.09598,4952,0,0
2023-08-02 13:00:00,1.09598,1.09679,1.09501,1.0950199999999999,4016,0,0
2023-08-02 14:00:00,1.0950199999999999,1.09506,1.09181,1.09273,5133,0,0
2023-08-02 15:00:00,1.09271,1.09442,1.09232,1.09383,2990,0,0
2023-08-02 16:00:00,1.09383,1.09528,1.0937000000000001,1.09505,2054,0,0
2023-08-02 17:00:00,1.09506,1.09577,1.09461,1.09461,1385,0,0
2023-08-02 18:00:00,1.09461,1.09496,1.09409,1.0943100000000001,1022,0,0
2023-08-02 19:00:00,1.0943,1.09457,1.09349,1.09397,1093,0,0
2023-08-02 20:00:00,1.09396,1.09396,1.09355,1.09369,434,0,0
2023-08-02 21:00:00,1.09377,1.09397,1.09358,1.09386,300,15,0
2023-08-02 22:00:00,1.09385,1.09446,1.09384,1.09446,288,0,0
2023-08-02 23:00:00,1.09438,1.09453,1.09427,1.09435,382,0,0
2023-08-03 00:00:00,1.09435,1.09439,1.09372,1.094,1069,0,0
2023-08-03 01:00:00,1.09399,1.0949200000000001,1.09379,1.09439,1542,0,0
2023-08-03 02:00:00,1.09438,1.09448,1.09346,1.09352,1081,0,0
2023-08-03 03:00:00,1.09352,1.09352,1.09306,1.09348,824,0,0
2023-08-03 04:00:00,1.09348,1.0936,1.09225,1.09234,1008,0,0
2023-08-03 05:00:00,1.09233,1.09408,1.09193,1.09397,1684,0,0
2023-08-03 06:00:00,1.09397,1.09433,1.09205,1.09217,2929,0,0
2023-08-03 07:00:00,1.09218,1.09278,1.0914,1.09192,4449,0,0
2023-08-03 08:00:00,1.09191,1.0924800000000001,1.09125,1.0924800000000001,3099,0,0
2023-08-03 09:00:00,1.09249,1.09384,1.09238,1.09318,2513,0,0
2023-08-03 10:00:00,1.09318,1.09357,1.09217,1.09344,2145,0,0
2023-08-03 11:00:00,1.09343,1.09488,1.09241,1.09351,4580,0,0
2023-08-03 12:00:00,1.0935,1.09561,1.09222,1.09381,6261,0,0
2023-08-03 13:00:00,1.0937999999999999,1.09402,1.09155,1.09185,5017,0,0
2023-08-03 14:00:00,1.09187,1.09478,1.09163,1.0931899999999999,6004,0,0
2023-08-03 15:00:00,1.09321,1.09544,1.093,1.09467,3562,0,0
2023-08-03 16:00:00,1.09467,1.09628,1.09448,1.09552,1783,0,0
2023-08-03 17:00:00,1.09552,1.09569,1.09436,1.09471,1345,0,0
2023-08-03 18:00:00,1.09471,1.09523,1.09425,1.09432,1075,0,0
2023-08-03 19:00:00,1.09432,1.09446,1.09385,1.0944,811,0,0
2023-08-03 20:00:00,1.09439,1.0950199999999999,1.09436,1.09477,600,0,0
2023-08-03 21:00:00,1.0948,1.09483,1.0943100000000001,1.09482,316,15,0
2023-08-03 22:00:00,1.09486,1.09516,1.09468,1.09511,295,15,0
2023-08-03 23:00:00,1.09511,1.09535,1.09499,1.09511,391,0,0
2023-08-04 00:00:00,1.09511,1.09555,1.09466,1.09555,997,0,0
2023-08-04 01:00:00,1.09555,1.09615,1.09542,1.09569,1660,0,0
2023-08-04 02:00:00,1.09567,1.09611,1.09527,1.09557,1589,0,0
2023-08-04 03:00:00,1.09557,1.09603,1.09538,1.09543,959,0,0
2023-08-04 04:00:00,1.09543,1.09555,1.09495,1.09504,756,0,0
2023-08-04 05:00:00,1.09504,1.09583,1.09481,1.09522,1315,0,0
2023-08-04 06:00:00,1.09524,1.09584,1.09463,1.09481,1909,0,0
2023-08-04 07:00:00,1.09479,1.09544,1.09443,1.09475,2484,0,0
2023-08-04 08:00:00,1.09476,1.09527,1.09379,1.09403,1918,0,0
2023-08-04 09:00:00,1.09403,1.09459,1.09353,1.09448,1425,0,0
2023-08-04 10:00:00,1.09448,1.09488,1.09393,1.0944,1479,0,0
2023-08-04 11:00:00,1.09442,1.09457,1.09378,1.09379,1687,0,0
2023-08-04 12:00:00,1.09378,1.09979,1.09348,1.09894,7671,0,0
2023-08-04 13:00:00,1.09892,1.10299,1.09865,1.10123,7024,0,0
2023-08-04 14:00:00,1.10121,1.10284,1.10026,1.10235,5146,0,0
2023-08-04 15:00:00,1.10234,1.1042,1.10185,1.10348,3143,0,0
2023-08-04 16:00:00,1.10348,1.10393,1.10288,1.10339,1629,0,0
2023-08-04 17:00:00,1.1034,1.1039,1.10279,1.10285,1154,0,0
2023-08-04 18:00:00,1.10285,1.10285,1.10087,1.10092,1612,0,0
2023-08-04 19:00:00,1.10093,1.10109,1.10038,1.10078,1212,0,0
2023-08-04 20:00:00,1.10076,1.10116,1.10041,1.10086,774,0,0
2023-08-06 21:00:00,1.10155,1.10157,1.10098,1.10111,336,15,0
2023-08-06 22:00:00,1.10112,1.10135,1.10019,1.10047,503,15,0
2023-08-06 23:00:00,1.10047,1.10047,1.10007,1.10025,480,0,0
2023-08-07 00:00:00,1.10025,1.10118,1.10007,1.101,1053,0,0
2023-08-07 01:00:00,1.101,1.10101,1.09954,1.10007,1471,0,0
2023-08-07 02:00:00,1.10007,1.10039,1.09972,1.10004,928,0,0
2023-08-07 03:00:00,1.10004,1.10022,1.09951,1.09955,614,0,0
2023-08-07 04:00:00,1.09956,1.09971,1.0992,1.09965,671,0,0
2023-08-07 05:00:00,1.09965,1.09974,1.09821,1.0983,1220,0,0
2023-08-07 06:00:00,1.0983,1.09864,1.09708,1.09803,2402,0,0
2023-08-07 07:00:00,1.09803,1.09949,1.09763,1.09929,2725,0,0
2023-08-07 08:00:00,1.09928,1.09928,1.0973600000000001,1.09748,1997,0,0
2023-08-07 09:00:00,1.09747,1.09774,1.09659,1.09663,1749,0,0
2023-08-07 10:00:00,1.09663,1.09737,1.09655,1.0973,1470,0,0
2023-08-07 11:00:00,1.09731,1.09849,1.09718,1.0984,1712,0,0
2023-08-07 12:00:00,1.0984099999999999,1.09964,1.09798,1.09956,1839,0,0
2023-08-07 13:00:00,1.09957,1.10117,1.09917,1.09928,2648,0,0
2023-08-07 14:00:00,1.09927,1.1008,1.0986,1.10019,3026,0,0
2023-08-07 15:00:00,1.10018,1.10063,1.09944,1.0999,2073,0,0
2023-08-07 16:00:00,1.09989,1.10029,1.09923,1.10006,1369,0,0
2023-08-07 17:00:00,1.10006,1.10068,1.09956,1.10059,1139,0,0
2023-08-07 18:00:00,1.10059,1.10102,1.10046,1.10068,898,0,0
2023-08-07 19:00:00,1.10069,1.1008,1.1003,1.10045,674,0,0
2023-08-07 20:00:00,1.10044,1.10044,1.09992,1.10013,420,0,0
2023-08-07 21:00:00,1.10019,1.10047,1.10019,1.1003,180,15,0
2023-08-07 22:00:00,1.10032,1.10032,1.10005,1.10012,181,15,0
2023-08-07 23:00:00,1.10019,1.10049,1.10012,1.10027,266,0,0
2023-08-08 00:00:00,1.10028,1.10055,1.09898,1.0992,1110,0,0
2023-08-08 01:00:00,1.0992,1.0992,1.09787,1.09794,1780,0,0
2023-08-08 02:00:00,1.09794,1.09895,1.09769,1.09884,1139,0,0
2023-08-08 03:00:00,1.09884,1.09905,1.09814,1.09819,824,0,0
2023-08-08 04:00:00,1.09818,1.09926,1.09802,1.09922,823,0,0
2023-08-08 05:00:00,1.09922,1.09992,1.09899,1.09992,1156,0,0
2023-08-08 06:00:00,1.09992,1.1011,1.09936,1.09978,2604,0,0
2023-08-08 07:00:00,1.09977,1.09982,1.09739,1.09789,3460,0,0
2023-08-08 08:00:00,1.09787,1.09873,1.09751,1.09854,2345,0,0
2023-08-08 09:00:00,1.09854,1.09864,1.09672,1.09707,2285,0,0
2023-08-08 10:00:00,1.09707,1.09718,1.09521,1.09538,2340,0,0
2023-08-08 11:00:00,1.09538,1.0957,1.09369,1.09413,2473,0,0
2023-08-08 12:00:00,1.09413,1.0951,1.09347,1.0943100000000001,3231,0,0
2023-08-08 13:00:00,1.0943,1.09561,1.09334,1.09372,3666,0,0
2023-08-08 14:00:00,1.09374,1.09525,1.09292,1.09457,3339,0,0
2023-08-08 15:00:00,1.09458,1.09556,1.09415,1.0950199999999999,2210,0,0
2023-08-08 16:00:00,1.0950199999999999,1.09575,1.09479,1.09484,1127,0,0
2023-08-08 17:00:00,1.09484,1.09611,1.0948,1.0959699999999999,1287,0,0
2023-08-08 18:00:00,1.0959699999999999,1.09604,1.09524,1.09593,1033,0,0
2023-08-08 19:00:00,1.09594,1.09621,1.09567,1.09572,839,0,0
2023-08-08 20:00:00,1.09573,1.09578,1.09534,1.0955300000000001,399,0,0
2023-08-08 21:00:00,1.09558,1.09564,1.09521,1.09547,236,15,0
2023-08-08 22:00:00,1.09545,1.0956,1.09515,1.09521,233,0,0
2023-08-08 23:00:00,1.09513,1.09595,1.09513,1.09593,417,0,0
2023-08-09 00:00:00,1.09592,1.09652,1.0958,1.0958,873,0,0
2023-08-09 01:00:00,1.09578,1.09697,1.09555,1.09634,1522,0,0
2023-08-09 02:00:00,1.09636,1.09698,1.09617,1.09684,992,0,0
2023-08-09 03:00:00,1.09684,1.09708,1.09664,1.09666,785,0,0
2023-08-09 04:00:00,1.09666,1.09685,1.09633,1.09668,624,0,0
2023-08-09 05:00:00,1.09669,1.09791,1.09669,1.09768,1045,0,0
2023-08-09 06:00:00,1.09767,1.09796,1.09701,1.09728,1911,0,0
2023-08-09 07:00:00,1.09727,1.09848,1.09709,1.09844,2607,0,0
2023-08-09 08:00:00,1.09842,1.09887,1.09739,1.09838,1965,0,0
2023-08-09 09:00:00,1.09838,1.09871,1.0977999999999999,1.09786,1730,0,0
2023-08-09 10:00:00,1.09786,1.09811,1.09747,1.09762,1411,0,0
2023-08-09 11:00:00,1.09763,1.09809,1.09695,1.09698,1483,0,0
2023-08-09 12:00:00,1.097,1.09818,1.09622,1.09816,2687,0,0
2023-08-09 13:00:00,1.09818,1.0988,1.09718,1.09803,2829,0,0
2023-08-09 14:00:00,1.09804,1.09953,1.0977,1.0983,3257,0,0
2023-08-09 15:00:00,1.09829,1.09878,1.09742,1.09743,2281,0,0
2023-08-09 16:00:00,1.09743,1.09818,1.09734,1.09784,1452,0,0
2023-08-09 17:00:00,1.09784,1.09917,1.09749,1.0979700000000001,1424,0,0
2023-08-09 18:00:00,1.0979700000000001,1.09798,1.09749,1.09752,1003,0,0
2023-08-09 19:00:00,1.09752,1.09821,1.09733,1.09735,1048,0,0
2023-08-09 20:00:00,1.09735,1.0975,1.09713,1.09723,413,0,0
2023-08-09 21:00:00,1.09734,1.09768,1.09724,1.09757,390,15,0
2023-08-09 22:00:00,1.09761,1.09781,1.09759,1.09763,183,15,0
2023-08-09 23:00:00,1.09763,1.09777,1.09746,1.09773,243,0,0
2023-08-10 00:00:00,1.09772,1.09777,1.09674,1.0971,937,0,0
2023-08-10 01:00:00,1.0971,1.09759,1.09677,1.09729,1154,0,0
2023-08-10 02:00:00,1.09728,1.09808,1.09716,1.09791,964,0,0
2023-08-10 03:00:00,1.0979,1.0982,1.09781,1.09793,551,0,0
2023-08-10 04:00:00,1.09793,1.09881,1.09792,1.09793,716,0,0
2023-08-10 05:00:00,1.09793,1.09861,1.09787,1.09853,918,0,0
2023-08-10 06:00:00,1.09852,1.09989,1.09832,1.09945,1637,0,0
2023-08-10 07:00:00,1.09944,1.10186,1.09931,1.10084,3154,0,0
2023-08-10 08:00:00,1.10084,1.10265,1.10083,1.10186,2520,0,0
2023-08-10 09:00:00,1.10186,1.10248,1.10162,1.10205,1573,0,0
2023-08-10 10:00:00,1.10206,1.10279,1.10192,1.10278,1254,0,0
2023-08-10 11:00:00,1.10279,1.10297,1.10148,1.10166,1644,0,0
2023-08-10 12:00:00,1.10166,1.10649,1.10108,1.10422,9598,0,0
2023-08-10 13:00:00,1.10421,1.10458,1.10077,1.10395,8112,0,0
2023-08-10 14:00:00,1.10397,1.10439,1.10126,1.10187,5894,0,0
2023-08-10 15:00:00,1.10187,1.10221,1.10087,1.10153,3506,0,0
2023-08-10 16:00:00,1.10153,1.10193,1.10103,1.10134,2068,0,0
2023-08-10 17:00:00,1.10133,1.10142,1.09763,1.098,3580,0,0
2023-08-10 18:00:00,1.098,1.09927,1.09784,1.09909,2721,0,0
2023-08-10 19:00:00,1.09908,1.09914,1.09787,1.09792,1580,0,0
2023-08-10 20:00:00,1.09792,1.09821,1.09779,1.09795,521,0,0
2023-08-10 21:00:00,1.09802,1.09829,1.09789,1.09824,422,15,0
2023-08-10 22:00:00,1.09825,1.09837,1.09805,1.09821,301,15,0
2023-08-10 23:00:00,1.09821,1.09847,1.09806,1.09817,362,0,0
2023-08-11 00:00:00,1.09817,1.09891,1.09798,1.0988,764,0,0
2023-08-11 01:00:00,1.0988,1.0998,1.09873,1.09945,1261,0,0
2023-08-11 02:00:00,1.09945,1.09945,1.09859,1.09887,871,0,0
2023-08-11 03:00:00,1.09886,1.09917,1.09859,1.09874,745,0,0
2023-08-11 04:00:00,1.09874,1.09905,1.0984,1.09853,614,0,0
2023-08-11 05:00:00,1.09853,1.09937,1.0984099999999999,1.09931,1046,0,0
2023-08-11 06:00:00,1.0993,1.10021,1.09897,1.09911,2281,0,0
2023-08-11 07:00:00,1.09911,1.0999,1.09877,1.09924,2348,0,0
2023-08-11 08:00:00,1.09925,1.10032,1.0990199999999999,1.09994,2171,0,0
2023-08-11 09:00:00,1.09995,1.10006,1.09764,1.09774,2136,0,0
2023-08-11 10:00:00,1.09774,1.09961,1.09766,1.09933,1417,0,0
2023-08-11 11:00:00,1.09932,1.10026,1.09899,1.09974,1856,0,0
2023-08-11 12:00:00,1.09974,1.1005,1.0966,1.09683,5570,0,0
2023-08-11 13:00:00,1.09682,1.09813,1.0955,1.09628,5071,0,0
2023-08-11 14:00:00,1.09627,1.09837,1.0958,1.09722,7101,0,0
2023-08-11 15:00:00,1.09722,1.09756,1.09512,1.09561,2663,0,0
2023-08-11 16:00:00,1.09563,1.09647,1.09459,1.09466,1659,0,0
2023-08-11 17:00:00,1.09465,1.09556,1.0943100000000001,1.09452,1381,0,0
2023-08-11 18:00:00,1.09452,1.09514,1.09436,1.09508,1085,0,0
2023-08-11 19:00:00,1.09508,1.0951,1.09434,1.09468,914,0,0
2023-08-11 20:00:00,1.0947,1.0949200000000001,1.09447,1.09473,618,0,0
2023-08-13 21:00:00,1.09513,1.09525,1.09478,1.09483,252,15,0
2023-08-13 22:00:00,1.0948,1.09499,1.09395,1.09424,447,0,0
2023-08-13 23:00:00,1.09416,1.09446,1.09404,1.09433,388,0,0
2023-08-14 00:00:00,1.09433,1.09468,1.09362,1.09372,1248,0,0
2023-08-14 01:00:00,1.09371,1.09407,1.09313,1.0936,1723,0,0
2023-08-14 02:00:00,1.09361,1.0937999999999999,1.09303,1.09306,1242,0,0
2023-08-14 03:00:00,1.09305,1.09337,1.09294,1.09321,970,0,0
2023-08-14 04:00:00,1.09321,1.09358,1.0931899999999999,1.09355,670,0,0
2023-08-14 05:00:00,1.09356,1.09405,1.09325,1.09374,1295,0,0
2023-08-14 06:00:00,1.09373,1.09377,1.09263,1.09322,2041,0,0
2023-08-14 07:00:00,1.09322,1.09563,1.09297,1.09521,3127,0,0
2023-08-14 08:00:00,1.0952,1.09601,1.09456,1.09463,2360,0,0
2023-08-14 09:00:00,1.09463,1.09519,1.09419,1.09497,1823,0,0
2023-08-14 10:00:00,1.09497,1.09531,1.09452,1.09454,1719,0,0
2023-08-14 11:00:00,1.09453,1.09459,1.09369,1.09392,1653,0,0
2023-08-14 12:00:00,1.09391,1.09411,1.09022,1.09059,4151,0,0
2023-08-14 13:00:00,1.09057,1.09076,1.08748,1.08817,4272,0,0
2023-08-14 14:00:00,1.08816,1.0909200000000001,1.08803,1.09033,4806,0,0
2023-08-14 15:00:00,1.09032,1.09257,1.09024,1.09207,2781,0,0
2023-08-14 16:00:00,1.09206,1.09359,1.09201,1.09284,2001,0,0
2023-08-14 17:00:00,1.09285,1.09313,1.09152,1.09172,1304,0,0
2023-08-14 18:00:00,1.09173,1.09198,1.09038,1.09047,1135,0,0
2023-08-14 19:00:00,1.09047,1.0913,1.09029,1.0903,1316,0,0
2023-08-14 20:00:00,1.09028,1.0907499999999999,1.09028,1.09039,487,0,0
2023-08-14 21:00:00,1.0905,1.09081,1.09043,1.09052,285,15,0
2023-08-14 22:00:00,1.09053,1.09076,1.09042,1.09076,223,0,0
2023-08-14 23:00:00,1.09068,1.0908,1.09035,1.09078,339,0,0
2023-08-15 00:00:00,1.09078,1.09094,1.09016,1.09073,860,0,0
2023-08-15 01:00:00,1.09073,1.09155,1.09006,1.09102,2075,0,0
2023-08-15 02:00:00,1.09101,1.09174,1.0907499999999999,1.09096,1404,0,0
2023-08-15 03:00:00,1.09095,1.09175,1.09095,1.09146,913,0,0
2023-08-15 04:00:00,1.09146,1.09146,1.09099,1.09102,529,0,0
2023-08-15 05:00:00,1.09102,1.09143,1.09064,1.0912,1114,0,0
2023-08-15 06:00:00,1.09121,1.09264,1.09104,1.09235,2994,0,0
2023-08-15 07:00:00,1.09235,1.09305,1.09157,1.09236,3298,0,0
2023-08-15 08:00:00,1.09235,1.09344,1.0918,1.0928,2842,0,0
2023-08-15 09:00:00,1.09279,1.09448,1.09214,1.09404,2368,0,0
2023-08-15 10:00:00,1.09403,1.0943,1.09329,1.09349,2371,0,0
2023-08-15 11:00:00,1.09347,1.09361,1.09267,1.09293,1765,0,0
2023-08-15 12:00:00,1.09293,1.09324,1.08974,1.09218,6279,0,0
2023-08-15 13:00:00,1.09219,1.09524,1.0917,1.09403,6742,0,0
2023-08-15 14:00:00,1.09401,1.09474,1.09242,1.09413,5186,0,0
2023-08-15 15:00:00,1.09411,1.09446,1.09234,1.09269,2983,0,0
2023-08-15 16:00:00,1.0927,1.09285,1.09151,1.09179,1828,0,0
2023-08-15 17:00:00,1.09179,1.0921,1.09158,1.09176,1331,0,0
2023-08-15 18:00:00,1.09178,1.09193,1.09036,1.09044,1250,0,0
2023-08-15 19:00:00,1.09044,1.09066,1.08992,1.0906,1293,0,0
2023-08-15 20:00:00,1.0906,1.0906,1.09024,1.09032,479,0,0
2023-08-15 21:00:00,1.09038,1.09064,1.09027,1.09034,313,15,0
2023-08-15 22:00:00,1.09035,1.0905,1.09016,1.0903,322,0,0
2023-08-15 23:00:00,1.09023,1.09049,1.09013,1.09039,321,0,0
2023-08-16 00:00:00,1.09039,1.09053,1.08993,1.09033,968,0,0
2023-08-16 01:00:00,1.09032,1.09119,1.08991,1.0906,1840,0,0
2023-08-16 02:00:00,1.09059,1.09109,1.09045,1.09046,1287,0,0
2023-08-16 03:00:00,1.09046,1.09105,1.09041,1.09065,887,0,0
2023-08-16 04:00:00,1.09065,1.09135,1.0906,1.09134,566,0,0
2023-08-16 05:00:00,1.09135,1.0918,1.09117,1.0916,1261,0,0
2023-08-16 06:00:00,1.0916,1.09271,1.09107,1.09194,2812,0,0
2023-08-16 07:00:00,1.09193,1.09267,1.09168,1.09234,2556,0,0
2023-08-16 08:00:00,1.09232,1.09345,1.09226,1.09281,2151,0,0
2023-08-16 09:00:00,1.0928,1.09325,1.09209,1.09264,1801,0,0
2023-08-16 10:00:00,1.09265,1.09268,1.0916,1.09183,1847,0,0
2023-08-16 11:00:00,1.09182,1.09195,1.09067,1.09133,1551,0,0
2023-08-16 12:00:00,1.09131,1.09181,1.09024,1.09024,3171,0,0
2023-08-16 13:00:00,1.09023,1.09233,1.08962,1.09088,4625,0,0
2023-08-16 14:00:00,1.09088,1.09234,1.08964,1.09066,4357,0,0
2023-08-16 15:00:00,1.09066,1.09125,1.08966,1.09029,2634,0,0
2023-08-16 16:00:00,1.09028,1.09047,1.08863,1.08868,1755,0,0
2023-08-16 17:00:00,1.08868,1.0892,1.08839,1.0890900000000001,1466,0,0
2023-08-16 18:00:00,1.0891,1.09002,1.08776,1.08808,3875,0,0
2023-08-16 19:00:00,1.08809,1.0881,1.08716,1.08743,2172,0,0
2023-08-16 20:00:00,1.08744,1.08799,1.08742,1.08779,598,0,0
2023-08-16 21:00:00,1.0878700000000001,1.08816,1.08756,1.08816,294,15,0
2023-08-16 22:00:00,1.08818,1.08826,1.0878700000000001,1.0878700000000001,280,15,0
2023-08-16 23:00:00,1.0878700000000001,1.08791,1.08735,1.08745,435,0,0
2023-08-17 00:00:00,1.08747,1.0875,1.0866500000000001,1.08696,1389,0,0
2023-08-17 01:00:00,1.08695,1.08708,1.08619,1.08657,1912,0,0
2023-08-17 02:00:00,1.08659,1.08699,1.08642,1.0866,1117,0,0
2023-08-17 03:00:00,1.08659,1.08682,1.08629,1.08641,819,0,0
2023-08-17 04:00:00,1.08641,1.08691,1.0863,1.08685,651,0,0
2023-08-17 05:00:00,1.08684,1.08739,1.08628,1.08735,1103,0,0
2023-08-17 06:00:00,1.0873599999999999,1.08868,1.08702,1.08836,2340,0,0
2023-08-17 07:00:00,1.08835,1.08855,1.08752,1.08805,2847,0,0
2023-08-17 08:00:00,1.08804,1.08839,1.08697,1.08731,2132,0,0
2023-08-17 09:00:00,1.08731,1.08742,1.0864,1.08738,2089,0,0
2023-08-17 10:00:00,1.08738,1.08877,1.08733,1.08836,2499,0,0
2023-08-17 11:00:00,1.08837,1.08957,1.08814,1.08945,2068,0,0
2023-08-17 12:00:00,1.08947,1.09181,1.0887,1.09065,5012,0,0
2023-08-17 13:00:00,1.09063,1.09178,1.08977,1.08995,4746,0,0
2023-08-17 14:00:00,1.08993,1.08996,1.08844,1.08895,4125,0,0
2023-08-17 15:00:00,1.08896,1.08903,1.08669,1.08737,2833,0,0
2023-08-17 16:00:00,1.08738,1.08895,1.08684,1.08779,2098,0,0
2023-08-17 17:00:00,1.08779,1.08785,1.08573,1.08612,1662,0,0
2023-08-17 18:00:00,1.08612,1.08629,1.08564,1.0857,1404,0,0
2023-08-17 19:00:00,1.0857,1.0874,1.0857,1.0872,1952,0,0
2023-08-17 20:00:00,1.08718,1.0873599999999999,1.08701,1.08711,535,0,0
2023-08-17 21:00:00,1.08715,1.08721,1.08668,1.0868,369,15,0
2023-08-17 22:00:00,1.0868,1.08737,1.0868,1.08737,385,0,0
2023-08-17 23:00:00,1.0873,1.08755,1.0872,1.08744,340,0,0
2023-08-18 00:00:00,1.08744,1.08921,1.08718,1.08897,1436,0,0
2023-08-18 01:00:00,1.08898,1.08925,1.0884,1.08911,1862,0,0
2023-08-18 02:00:00,1.08911,1.08939,1.08869,1.08885,1242,0,0
2023-08-18 03:00:00,1.08885,1.0889,1.08826,1.08861,1165,0,0
2023-08-18 04:00:00,1.08861,1.0888,1.08804,1.08825,905,0,0
2023-08-18 05:00:00,1.08825,1.08849,1.08761,1.08832,1308,0,0
2023-08-18 06:00:00,1.08833,1.08873,1.08711,1.0872,2704,0,0
2023-08-18 07:00:00,1.08718,1.08781,1.08645,1.08731,2939,0,0
2023-08-18 08:00:00,1.08731,1.08769,1.08638,1.08676,2152,0,0
2023-08-18 09:00:00,1.0867499999999999,1.08731,1.08625,1.08684,1797,0,0
2023-08-18 10:00:00,1.08684,1.08763,1.08622,1.08631,1536,0,0
2023-08-18 11:00:00,1.08631,1.08706,1.08603,1.08631,1786,0,0
2023-08-18 12:00:00,1.08632,1.08672,1.08451,1.08555,3545,0,0
2023-08-18 13:00:00,1.08555,1.08762,1.08532,1.08708,4860,0,0
2023-08-18 14:00:00,1.08707,1.08814,1.08674,1.08722,3749,0,0
2023-08-18 15:00:00,1.08722,1.08796,1.0869,1.08745,2186,0,0
2023-08-18 16:00:00,1.08743,1.08755,1.08682,1.08731,1518,0,0
2023-08-18 17:00:00,1.08731,1.08812,1.08685,1.08793,1588,0,0
2023-08-18 18:00:00,1.08793,1.08803,1.08737,1.08781,1015,0,0
2023-08-18 19:00:00,1.0878,1.08789,1.08721,1.08727,1330,0,0
2023-08-18 20:00:00,1.0872600000000001,1.08737,1.08686,1.08728,837,0,0
2023-08-20 21:00:00,1.08695,1.08758,1.08694,1.08758,284,15,0
2023-08-20 22:00:00,1.0876,1.08779,1.08727,1.08735,371,15,0
2023-08-20 23:00:00,1.08735,1.08752,1.08714,1.08749,339,0,0
2023-08-21 00:00:00,1.0875,1.08842,1.08745,1.08798,941,0,0
2023-08-21 01:00:00,1.08799,1.08799,1.08697,1.08733,2089,0,0
2023-08-21 02:00:00,1.08734,1.08838,1.08702,1.08814,1119,0,0
2023-08-21 03:00:00,1.08814,1.08829,1.08793,1.08805,573,0,0
2023-08-21 04:00:00,1.08805,1.0883,1.08784,1.08812,604,0,0
2023-08-21 05:00:00,1.08812,1.08873,1.08786,1.08813,1221,0,0
2023-08-21 06:00:00,1.08812,1.08824,1.08728,1.08775,1797,0,0
2023-08-21 07:00:00,1.08773,1.08889,1.08724,1.08887,2957,0,0
2023-08-21 08:00:00,1.08887,1.08898,1.08822,1.08862,2055,0,0
2023-08-21 09:00:00,1.08862,1.09047,1.08857,1.09016,2092,0,0
2023-08-21 10:00:00,1.0901399999999999,1.09044,1.0892,1.0899,1667,0,0
2023-08-21 11:00:00,1.0899,1.0913599999999999,1.08982,1.09094,1983,0,0
2023-08-21 12:00:00,1.09093,1.09131,1.08939,1.08985,2850,0,0
2023-08-21 13:00:00,1.08986,1.09002,1.08804,1.08872,3987,0,0
2023-08-21 14:00:00,1.08873,1.08903,1.08754,1.08874,3786,0,0
2023-08-21 15:00:00,1.08873,1.08923,1.0882,1.08879,2093,0,0
2023-08-21 16:00:00,1.08878,1.09043,1.08876,1.09017,1531,0,0
2023-08-21 17:00:00,1.09017,1.09034,1.08967,1.08993,1111,0,0
2023-08-21 18:00:00,1.08993,1.0903,1.08975,1.08985,972,0,0
2023-08-21 19:00:00,1.08985,1.09016,1.08946,1.08962,925,0,0
2023-08-21 20:00:00,1.08962,1.08962,1.08928,1.08945,348,0,0
2023-08-21 21:00:00,1.08949,1.08949,1.0891,1.08944,246,15,0
2023-08-21 22:00:00,1.08946,1.08961,1.08933,1.08961,184,0,0
2023-08-21 23:00:00,1.0895299999999999,1.09015,1.0895299999999999,1.08977,316,0,0
2023-08-22 00:00:00,1.08977,1.09004,1.08935,1.09004,926,0,0
2023-08-22 01:00:00,1.09005,1.09099,1.0898,1.09062,1473,0,0
2023-08-22 02:00:00,1.09063,1.09128,1.09063,1.09078,1110,0,0
2023-08-22 03:00:00,1.09077,1.09158,1.09059,1.09151,934,0,0
2023-08-22 04:00:00,1.09151,1.09169,1.09091,1.09093,588,0,0
2023-08-22 05:00:00,1.09093,1.09139,1.09047,1.09056,1130,0,0
2023-08-22 06:00:00,1.09055,1.09208,1.09055,1.09181,2195,0,0
2023-08-22 07:00:00,1.09179,1.09304,1.09175,1.09257,2105,0,0
2023-08-22 08:00:00,1.09259,1.09287,1.09069,1.09099,1882,0,0
2023-08-22 09:00:00,1.091,1.09123,1.08984,1.09068,1930,0,0
2023-08-22 10:00:00,1.09069,1.09102,1.08856,1.08868,1911,0,0
2023-08-22 11:00:00,1.08867,1.08907,1.08807,1.08849,1565,0,0
2023-08-22 12:00:00,1.0885,1.08907,1.08649,1.08661,3451,0,0
2023-08-22 13:00:00,1.08659,1.08712,1.08413,1.08438,4273,0,0
2023-08-22 14:00:00,1.08439,1.0854,1.08329,1.0851,4668,0,0
2023-08-22 15:00:00,1.08511,1.08557,1.08445,1.08455,2597,0,0
2023-08-22 16:00:00,1.08456,1.08511,1.08452,1.08495,1140,0,0
2023-08-22 17:00:00,1.08495,1.0855,1.08476,1.08525,1093,0,0
2023-08-22 18:00:00,1.08525,1.08554,1.08506,1.08524,867,0,0
2023-08-22 19:00:00,1.08523,1.08525,1.08436,1.08459,862,0,0
